2.819714794988215e-9
1.8884221963944015e-9
1.789406511853997e-9
2.8512583405415626e-9
2.1822048612563094e-9
3.758538813514178e-9
1.789431713916656e-9
2.91871427027246e-9
4.341437875865495e-9
2.1822041951224946e-9
